contig	SORTED_PAIRED_SRR3131692	SORTED_PAIRED_SRR3131694	SORTED_PAIRED_SRR3131696	SORTED_PAIRED_SRR3131698	SORTED_PAIRED_SRR3131700	SORTED_PAIRED_SRR3131702	SORTED_PAIRED_SRR3131704	SORTED_PAIRED_SRR3131706	SORTED_PAIRED_SRR3131708	SORTED_PAIRED_SRR3131710	SORTED_PAIRED_SRR3131712	SORTED_PAIRED_SRR3131714	SORTED_PAIRED_SRR3131716	SORTED_PAIRED_SRR3131718	SORTED_PAIRED_SRR3131720	SORTED_PAIRED_SRR3131722	SORTED_PAIRED_SRR3131724	SORTED_PAIRED_SRR3131726	SORTED_PAIRED_SRR3131728	SORTED_PAIRED_SRR3131730	SORTED_PAIRED_SRR3131732	SORTED_PAIRED_SRR3131734	SORTED_PAIRED_SRR3131736	SORTED_PAIRED_SRR3131738	SORTED_PAIRED_SRR3131740	SORTED_PAIRED_SRR3131742	SORTED_PAIRED_SRR3131744	SORTED_PAIRED_SRR3131746	SORTED_PAIRED_SRR3131748	SORTED_PAIRED_SRR3131750	SORTED_PAIRED_SRR3131752	SORTED_PAIRED_SRR3131754	SORTED_PAIRED_SRR3131756	SORTED_PAIRED_SRR3131758	SORTED_PAIRED_SRR3131760	SORTED_PAIRED_SRR3131762	SORTED_PAIRED_SRR3131764	SORTED_PAIRED_SRR3131766	SORTED_PAIRED_SRR3131768	SORTED_PAIRED_SRR3131770	SORTED_PAIRED_SRR3131772	SORTED_PAIRED_SRR3131774	SORTED_PAIRED_SRR3131776	SORTED_PAIRED_SRR3131778	SORTED_PAIRED_SRR3131780	SORTED_PAIRED_SRR3131782	SORTED_PAIRED_SRR3131784	SORTED_PAIRED_SRR3131786	SORTED_PAIRED_SRR3131788	SORTED_PAIRED_SRR3131790	SORTED_PAIRED_SRR3131812	SORTED_PAIRED_SRR5650110	SORTED_PAIRED_SRR5650111	SORTED_PAIRED_SRR5650112	SORTED_PAIRED_SRR5650113	SORTED_PAIRED_SRR5650114	SORTED_PAIRED_SRR5650115	SORTED_PAIRED_SRR5650116	SORTED_PAIRED_SRR5650117	SORTED_PAIRED_SRR5650118	SORTED_PAIRED_SRR5650119	SORTED_PAIRED_SRR5650120	SORTED_PAIRED_SRR5650121	SORTED_PAIRED_SRR5650122	SORTED_PAIRED_SRR5650123	SORTED_PAIRED_SRR5650124	SORTED_PAIRED_SRR5650125	SORTED_PAIRED_SRR5650126	SORTED_PAIRED_SRR5650127	SORTED_PAIRED_SRR5650128	SORTED_PAIRED_SRR5650129	SORTED_PAIRED_SRR5650130	SORTED_PAIRED_SRR5650131	SORTED_PAIRED_SRR5650132	SORTED_PAIRED_SRR5650133	SORTED_PAIRED_SRR5650134	SORTED_PAIRED_SRR5650135	SORTED_PAIRED_SRR5650136	SORTED_PAIRED_SRR5650137	SORTED_PAIRED_SRR5650138	SORTED_PAIRED_SRR5650139	SORTED_PAIRED_SRR5650140	SORTED_PAIRED_SRR5650141	SORTED_PAIRED_SRR5650142	SORTED_PAIRED_SRR5650143	SORTED_PAIRED_SRR5650144	SORTED_PAIRED_SRR5650145	SORTED_PAIRED_SRR5650146	SORTED_PAIRED_SRR5650147	SORTED_PAIRED_SRR5650148	SORTED_PAIRED_SRR5650149	SORTED_PAIRED_SRR5650150	SORTED_PAIRED_SRR5650151	SORTED_PAIRED_SRR5650152	SORTED_PAIRED_SRR5650153	SORTED_PAIRED_SRR5650154	SORTED_PAIRED_SRR5650155	SORTED_PAIRED_SRR5650156	SORTED_PAIRED_SRR5650157	SORTED_PAIRED_SRR5650158	SORTED_PAIRED_SRR5650159
adult_c_000001083087_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1145623235175474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.955526421944334	4.936869705526422	0.4565348931020573	2.676381605486083	13.01421944332392	51.327652279144814	0.32382008874546186	1.4371722468737393	0.04003630496167809	19.586930213795885	72.7643202904397	30.924768051633723	4.820391286809198	17.78126260588947	6.85780556676079	0.021581282775312627	1.9563331988705124	2.1748688987494957	7.439693424768052	3.891891891891892	0.831484469544171	0.7170229931423961	4.478721258572005	5.508773699072207	0.4943525615167406	3.68233158531666	8.959560306575233	4.8654699475595	4.734469544171037	0.5142194433239209	0.18686970552642193	0.2559499798305768	0.25776522791448164	59.587031060911656	0.23245260185558694	0.38190802743041546	0.20209762000806777	6.692012908430819	10.30919725695845	3.043565954013715	3.1194029850746268	12.47529245663574	14.951492537313433	7.602158128277531	2.6422952803549817	3.0312626058894714	8.609923356192013	0.11506655909640984	1.860730133118193	4.149052037111739
adult_c_000001084269_1_split_00001	0.12422907488986784	1.9469162995594713	0.06255506607929516	0	0	0	14.843171806167401	0.12400881057268723	0	0.2343612334801762	0.06255506607929516	0.6610132158590308	0.9167400881057268	0.18656387665198237	0	0	0.2488986784140969	0	0.4359030837004405	0	0	0	0	2.3356828193832597	0.0618942731277533	1.1995594713656388	1.7088105726872247	6.221145374449339	0.06211453744493392	0	0.5955947136563877	0	0.0618942731277533	0.3594713656387665	0.186784140969163	0	3.2819383259911894	0.06233480176211454	0.24955947136563877	0.43722466960352424	0	0.4797356828193833	0	0	0	0.8259911894273128	0	0.06233480176211454	0.35881057268722466	0.06233480176211454	0.4352422907488987	0.04449339207048458	0	0	0	0.04449339207048458	7.930616740088106	0	0	0.7348017621145374	0.9158590308370044	1.2577092511013215	0.4409691629955947	0	1.6607929515418502	0.04162995594713657	3.9894273127753306	0	0	0.0037444933920704844	0	0	0	0	0.04449339207048458	0	0	0	0	0.04779735682819383	0	0.08832599118942731	0.04383259911894273	0.0030837004405286344	0	0	0.04449339207048458	0	0	0	0	0.04140969162995595	0	0	0	0	0	0.0030837004405286344	0.08149779735682819	0.25022026431718064	0
adult_c_000001697990_1_split_00001	0	0	0	0	0	0	0	0	0	0.07819869161722197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13555454130534003	0	0	0.6446574369897053	0.3449972108119073	5.247172777524216	29.453876971448857	0.09138394441908819	0.18885339013134542	0.24144226380648107	3.362087326943557	0.013083827780313403	0.00796186419189614	0.0029920381358081037	0	0.33744104670622244	0	0.000659262640093311	0.0016228003448450733	0.00030427506465845124	0.9062325675744206	1.4938384299406664	3.1928596784826815	1.507682945382626	0.24904914042294235	86.93772503676657	69.94979461433135	14.485673715705664	0.4721334753283635	0.9538009026826918	0.4428723566103758	0.6108321923018408	0.34236016025153404	0.2531568537958314	1.5886708250925503	0.2066027689030884	1.8940615649880825	0.11349459911760232	0.3886099700796186	0.5081393579796136	0.21304325777169228	0.7344692935747249	0.4102642121811451	1.5781226228510574	0.8123637101272884	1.3047821897662153	0.2458542522440286	0.35595111313961153	0.17059688625183833	0.8318880267762057	0.02084284192910391	0.3580303260814443	0.17840661291140525
adult_c_000001698149_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012929654995839467	5.81290405171862	23.669845740254754	0.012929654995839467	0	0	0.00044805735134097164	0.014337835242911092	0.0017282212123151763	0.006016770146578762	0	0	0.0012161556679254944	0	0.0013441720540229149	0.0005120655443896819	0	0.00025603277219484095	0.001088139281828074	0.002496319528899699	0	79.40875632080906	61.82314536260641	12.592779875824105	0	0	0	0.0007040901235358125	0.3768802406708059	0.4415285156500032	1.606605645522627	0.832554566984574	0.0023042949497535685	0.47110030083850735	0.9530179863022467	1.650515265954042	0.00038404915829226143	0	0	0	0	0	0	0	0	0.0008961147026819433	0	0	0
adult_c_000001698149_2_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.401326699834162	19.449419568822552	0	0	0	0	0.007186290768380321	0.008844665561083471	0	0	0	0.006080707573244887	0	0	0	0	0	0	0	0.007739082365948038	76.05914870093974	59.11608623548922	7.453289110005528	0	0	0.006633499170812604	0.00552791597567717	1.2061912658927585	1.0950801547816473	6.646213377556661	3.386954118297402	0	2.582089552238806	3.2056384742951907	5.536207849640685	0	0	0	0	0	0	0	0	0	0	0	0.11166390270867883	0
adult_c_000001698238_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021166134185303515	0	1.3682108626198084	6.575079872204473	0	0	0	0.0018969648562300319	0.04113418530351438	0	0.001597444089456869	0	0	0.002595846645367412	0	0.05071884984025559	0	0	0	0	0.000998402555910543	0	14.05211661341853	17.393470447284344	2.415834664536741	0	0.021865015974440894	0	0	0	0	0	0	0.001597444089456869	0	0	0	0.1391773162939297	0.0030950479233226836	0.08077076677316294	0.06349840255591055	0.02016773162939297	0	0	0.002895367412140575	0.022164536741214057	0.1994808306709265	0	0.18091054313099042	0.41214057507987223
adult_c_000001698339_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.517827424479297	4.181300115991729	1.9115436986232286	9.775177769932926	1.3177164758686772	1.0383781330374704	0.00711079731706087	0	0.000907761359624792	0.0002521559332291089	0	0	0	0	0.0011599172928539007	0.001109486106208079	0.0009581925462706138	0	3.2138282313782844	0.0007060366130415049	0	0	27.30692420192647	24.34474759191084	5.943769226889909	0.6917645872207373	1.8241464521660196	0	0	0	0.010388824449039286	0.01901255736547481	0	0	0.000907761359624792	0.000655605426395683	0	6.31393413687024	1.2155428917242423	8.211911846285743	12.963891270361591	0.9241514952846841	1.252962832215442	0.5528266680114983	0.724393564980584	3.2461041908316104	7.767613091936053	0.001311210852791366	0	0
adult_c_000001698700_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6159334126040428	0.12859690844233057	2.225743162901308	7.521224732461356	0.03596908442330559	0.15422116527942925	0.11759809750297265	0.2577883472057075	0.0006539833531510107	0.0013079667063020215	0.0029131985731272294	0	0.1516052318668252	0.0008323424494649227	0.0011296076099881094	0.002497027348394768	0	0.024019024970273483	0.08228299643281807	0.5392984542211653	0.11848989298454221	0.029488703923900118	38.23626634958383	35.44149821640904	4.0384066587395955	0.01854934601664685	0.18382877526753866	0.42990487514863257	1.4637336504161713	0.2510107015457788	0.1648038049940547	0.48127229488703926	0.10243757431629014	5.317657550535078	0.0995243757431629	0.2901902497027348	0.21111771700356718	0.9514268727705113	0.019024970273483946	1.2310939357907253	2.296730083234245	0.07158145065398336	0.03555291319857313	0.047681331747919144	0.09595719381688467	0.5766349583828775	1.7510107015457788	0.5340665873959572	4.793638525564804	1.6109988109393578
adult_c_000001699266_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2690655209452202	0	0.9186895810955962	6.228034371643394	0	0	0.31439312567132116	0.8064446831364125	0	0.04994629430719656	0.003866809881847476	0	0.37722878625134265	0.025349087003222342	0.0021482277121374865	0.04307196562835661	0.021267454350161117	0.6519871106337272	0.42158968850698175	0.9864661654135338	0.8180451127819549	0.46369495166487645	15.01310418904404	13.122448979591837	0.5925886143931257	0.045112781954887216	0.48055853920515573	0.3929108485499463	1.138453276047261	0	0.005585392051557465	0.02137486573576799	0.0034371643394199786	0.04285714285714286	0	0	0	0.9414607948442535	0.08066595059076262	0.4473684210526316	0.4313641245972073	0.10805585392051557	0.3584317937701396	0.10805585392051557	0.10762620837808808	1.0215896885069817	1.6609022556390978	0.08184747583243823	0.06509129967776585	0.03501611170784103
adult_c_000001699674_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.268781006378455	3.466956059532247	0	0	0	0.2804748405386251	0.000885896527285613	0.001151665485471297	0	0	0.3391211906449327	0.002126151665485471	0.0015060240963855422	0.001151665485471297	0	0.42655917788802267	0	0.7140326009922041	0.2079199149539334	0.07034018426647767	5.806254429482636	5.9993798724309	0.3825301204819277	0	0.001417434443656981	0	0.03534727143869596	0.0019489723600283487	0	0.002303330970942594	0	0.0016832034018426647	0	0	0	0.0015946137491141034	0	0	0.002569099929128278	0	0	0.0015946137491141034	0	0.0005315379163713678	0.0009744861800141744	0	0	0
adult_c_000001699985_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.703679195341451	1.1474325039703548	7.8483324510322925	18.723398623610375	0	0	0	0.001455796717840127	0.002249867654843833	8.10627316040233	4.214531498147168	4.125992588671255	0	0.002911593435680254	35.74219163578613	9.11156696664902	7.644917946003177	0	1.3598464796188459	0	0	0	35.226310217046056	8.060746426680783	0	0	2.346347273689783	0.9618845950238222	0	10.319348861831656	0	0.9016675489677077	0	0.018131286394917945	0.052805717310746424	0.42628374801482266	0	1.4957649550026468	1.4785600847009	0.41622551614610903	0.3704340921122287	0.7971148755955532	0	1.0517469560614081	0.5288512440444679	1.291953414505029	0.18065113816834305	0	1.721545791424034	4.410534674430916
adult_c_000001704041_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.305925925925926	7.557777777777778	0	0	0	0	0	0	0	0	0	0	0	0.014074074074074074	0	0	0.014074074074074074	0	0	0	0	2.5866666666666664	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017777777777777778	0	0	0	0	0	0	0	0	0	0	0	0
adult_c_000002012951_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025795301798630224	0.012929654995839467	5.501632208922742	23.37521602765154	0	0	0	0	0.014913908980349484	0.0007040901235358125	0.001088139281828074	0.012737630416693338	0	0	0	0.0026883441080458297	0	0	0.014785892594252064	0	0.0008961147026819433	0.010177302694744927	79.81258401075338	61.774947193240735	12.345324201497792	0	0	0	0	0.32048902259489215	0.34801254560583755	1.5918837611214236	0.6510273314984318	0.01670613838571337	0.5643602381104782	0.8024067080586315	1.3480765537988864	0.0011521474748767842	0.0012801638609742047	0.011649491134865263	0	0	0	0	0	0	0.002432311335850989	0	0	0
adult_c_000002012951_2_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1558872305140962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.44555002763958	25.538419016030957	0	0	0	0	0	0	0.006633499170812604	0	0	0	0	0	0	0	0.21448313985627418	0	0	0	76.61415146489773	59.91487009397457	7.379215035931454	0	0	0	0	1.3173023770038697	0.5483692647871752	7.863460475400774	2.0702045328911	0	2.400221116639027	3.9784411276948592	4.736871199557767	0	0	0	0.06025428413488115	0	0	0	0	0	0.009950248756218905	0	0	0
adult_c_000002012989_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.922423492349235	4.532628262826282	2.0209833483348336	9.106885688568857	1.658978397839784	1.0982223222322232	0	0.0006188118811881188	0.0017439243924392439	0	0.0005063006300630063	0	0.0011813681368136814	0	0.001068856885688569	0.0018001800180018	0.0006188118811881188	0.010351035103510351	2.809968496849685	0.0005063006300630063	0	0	25.959889738973896	24.5880400540054	6.0644689468946895	0.7918541854185418	2.0243586858685867	0	0.0014626462646264626	0	0.0006750675067506751	0	0.0012376237623762376	0	0	0	0	6.764795229522952	1.026496399639964	9.441212871287128	13.203082808280827	0.8740436543654365	1.7362736273627364	0.6266314131413141	0.6259000900090009	3.124606210621062	7.718159315931593	0.0012938793879387939	0.022164716471647163	0
adult_c_000002012993_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0687411771926594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03473884490271896	0	0	0	2.622844166206346	0.5477812557540048	6.455962683360952	15.395016264653533	0.5421960351071012	0.20714417234395138	0.5549008776775303	1.3276867366353649	0.0009206407659731173	0	0.0017185294298164857	0.012336586264039771	0.5347695329282514	0.0007365126127784938	0	0.002148161787270607	0	0.3581292579635426	3.774136132081262	2.8959675934450377	0.6919535997053949	0.12612778493831706	85.60381759037624	74.97661572454429	5.564659669796845	0.4383477567053336	1.2034002332289941	3.8830786227214142	5.437181611735101	0.3685018105935064	0.22218130485484563	0.9418768796415639	0.27054563309396673	44.13048548456392	0.5003375682808568	0.7470692935616522	0.5320689866813969	1.005892100902228	0.6661756582581476	2.3235131651629533	2.57945129810348	0.17952494936475788	0.33983919474621005	0.17529000184128155	0.5599950899159148	1.0513103786902351	3.550972810409378	0.8102866261584729	0.7229485054931566	0.923709568526361
adult_c_000002013135_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6849967922280268	0.1737695903216937	2.160205297406287	6.510768948767299	0.12849418018513425	0.17697736229493172	0	0.00192466318394281	0.003116121345431216	0.0192466318394281	0.0008248556502612042	0	0	0.00971496654752085	0	0.0006415543946476034	0	0	0.16112180368435525	0.05425717166162588	0.0007332050224544038	0	34.83035468792961	30.559618733388323	3.693062047475025	0.07295389973421318	0.2120795527449363	0.9117404454220511	3.04353404820823	0.310970580148474	0.10658968013930896	0.37631747777472274	0.14627440197965355	10.037576757400789	0.23719182476399964	0.37631747777472274	0.23948309045916966	1.1844927137750894	0.07332050224544039	1.4474383649528	1.8835120520575566	0.10915589771789937	0.07533681605718999	0.12886078269636148	0.14379983502886995	0.6492530473833745	1.9430849601319768	0.4339657226652003	3.213637613417652	1.1095225002291265
adult_c_000002205632_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056377449020391844	0	0	0	0	0	0	0	0.056377449020391844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08076769292283087	0	0	0	0	2.6983206717313073	0	0	0.003398640543782487	7.446621351459417	6.156337465013994	2.0813674530187924	0.003998400639744102	12.911035585765694	0.38524590163934425	20.895241903238706	0.039784086365453816	0	0	0	0	0	0	0	0	0.0027988804478208716	0	0.0029988004798080768	0.041583366653338664	0.040383846461415435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025989604158336665	0	0	0
adult_c_000002205865_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9679471494984098	1.0799282277138895	1.5919582415789904	4.569692521001549	0	0.01639344262295082	0	0.002528341897072017	0.0013049506565532992	31.46945599869505	13.146806948862245	18.226082701247858	0	0.09191746187097301	18.69129761030911	5.484626050077481	3.984993067449637	0.0013049506565532992	1.5315227142973655	0	0.002936138977244923	0.0164750020389854	9.770247125030584	1.9046570426555747	0	0.01794307152760786	1.4632574830764211	0.4835657776690319	0.003996411385694478	5.645379659081641	0.04665198597178044	0.35225511785335617	0.01639344262295082	0.018024630943642445	0	0.1457466764537966	0.016230323790881657	0.9787129924149743	1.176086779218661	0.40004893564962074	0.15920398009950248	0.6147948780686731	0	0.7524671723350461	0.4241089633798222	0.7165810292798304	0.12772204551015415	0.017372155615365793	0.9551423211809803	2.969007421906859
adult_c_000002454345_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2909310963649263	0.2839614373356705	0.022161011643921372	0.025249363549100623	0.016610325111639748	0.008430366011435248	0	0.04261090939443262	0	0.0006260172780768749	0	0.0005425483076666249	0.009598931597178749	0.0010850966153332499	0	0.000333875881641	0	0.01690246650807562	0.285797754684696	0.042110095571971116	0.025416301489921123	0.00893117983389675	0.17194607904511497	0.32185634990192397	0.016860732022870497	0	0.07524727682484036	0.017194607904511498	0.0178623596677935	1.5147114060348066	1.307875297358207	13.486874504402989	1.857393264054088	0.15612870915237262	1.012353407620717	2.4031551270815075	2.5507700012520345	14.551354284044907	0.030299236258920746	25.671633070406077	31.209966195066983	0.03359626059012562	0	0.00809649012979425	0.04999791327573974	7.03322065022328	17.593673052042902	0.025082425608280123	0	0.016359918200409
adult_c_000002454352_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.930304100055473	4.8457310000504314	2.108074032981996	9.050532049019113	1.4233698118916738	1.0650562307731102	0	0	0.000655605426395683	0.00030258711987493067	0.0005547430531040395	0.0008573301729789702	0	0.0016642291593121185	0	0.0015633667860204751	0.000907761359624792	0	3.39336325583741	0	0	0	25.977205103636088	23.103888244490392	5.555549952090373	0.9463916485954914	2.113470169953099	0	0	0	0	0.0010086237329164356	0	0.0007060366130415049	0	0	0	6.338948005446568	1.245045135912048	9.043017802208887	13.364214029956125	1.0682838267184427	1.5524736497049776	0.6285743103535226	0.7206112259821473	3.2183166069897626	8.041454435422866	0	0	0
adult_c_000002454411_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3857410056111785	0.28275937946968865	0.020794366817031576	0.02222466718010782	0	0.13125756408845857	0	0.10364176477060183	0.023104852018923976	0.04830014303003631	0.13455825723401915	0	0.04444933436021564	0.08504786005061063	0.022114644075255804	0.04576961161843987	0.0011002310485201893	0.022114644075255804	0.04312905710199142	0.12685663989437782	0	0.02222466718010782	0.02222466718010782	0.10958301243261084	0	0.02277478270436792	0.11178347452965123	0.019033997139399274	0.11233359005391132	0.06634393222576741	0.0244251292771482	0.04422928815051161	0.08680822972824292	0.06403344702387502	0.003300693145560568	0.13114754098360656	0.07844647375948949	23.111783474529652	0.04598965782814391	9.735394432830894	5.870612828694026	0.06832434811310376	0.044339311255363625	0.02222466718010782	0.04444933436021564	6.481681153042139	23.1444603366707	0.02222466718010782	0.10980305864231489	0.021234459236439653
adult_c_000002454416_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.117628153623654	0.8965932829824843	1.2127591193957898	3.8368150409770205	0.7119556484010927	3.1940382452193474	0	0.18487867587980075	0	4.445122931062189	1.2534950988269324	0	0.12807327655471637	0	0.016149766993411536	0.4087256950024104	2.060983448497509	0.6964486582034388	1.3286196368311105	1.3515989072794472	0.15916760404949382	0.14189297766350634	10.540093202635385	6.534468905672505	2.771010766511329	0.34131447854732444	1.7315603406717017	3.298891210027318	6.5834806363490275	0.7113128716053351	0.8988430017676362	0.5828378595532702	1.2083400289249557	36.61176281536237	0.6660774546038888	0.8175317371042905	0.35111682468262895	31.619797525309338	1.5475654828860679	18.457255343082114	3.9146713803631688	2.116663988430018	3.1789329905190424	0.940061063795597	0.20986662381488028	8.767475494134661	26.111441426964486	0.016230114092881248	0.016230114092881248	0
adult_c_000002454444_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008658008658008658	0	0	0	0	0	0	0.0012987012987012987	0.0017748917748917749	0.001038961038961039	0	0.0010822510822510823	0	0.0005194805194805195	0	0.005324675324675325	0	0	0.002034632034632035	0.0029004329004329006	0.00017316017316017316	0	0.0008225108225108225	0.009870129870129871	0	0	0	0.2883116883116883	0.0245021645021645	0	0.01038961038961039	0	0.0005627705627705628	0.017402597402597402	0.0009523809523809524	0	0	20.25974025974026	0.0012554112554112554	21.13112554112554	3.8533766233766236	0	0	0	0.0009090909090909091	13.742424242424242	80.26025974025974	0	0	0
adult_c_000002454450_1_split_00001	0	0	0.00892997515957614	0	0	0	0	0	0	0.5616451278181304	0	0	0	0	0	0.04216583341194227	0	0	0	0	0	0.00889853158507059	0	0	0	0	0	0.00892997515957614	0	0	0	0	1.6780806842121812	0	0	0	0	0.01773417602113008	0	0	0	0	0	0	0	0	0	0	1.2626481778448575	0	0	28.595258308964564	11.382165204540453	6.2462346319529605	25.542055780901173	8.536081501745118	27.301732540955257	0.4906769801591045	18.6356947457787	26.502688425620224	146.6220796780178	82.37430431091407	89.89960066660377	14.129893406282426	14.393830770682012	20.221834418136655	23.203722919221455	24.96192183127378	16.57570040562211	14.357481998553595	34.202905386284314	3.839826431468729	6.093764739175549	56.164544225387544	69.80423230512845	35.81338238530956	1.7615004873754048	13.465773669150709	45.06851554884759	20.3472942804138	25.287614376002264	32.6379586831431	20.267050278275633	25.168883438669308	89.7971260572902	17.197685752916392	16.077256862560137	8.209131214036411	57.1484451152407	8.650473225796308	54.32849102285948	14.459013300632016	13.0968776530516	22.32028424991353	6.033235858252366	2.7840769738703894	28.652202622394114	87.8940980410653	7.572839040342106	9.228186020186774	10.100462220545232
adult_c_000002454576_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9672588983302632	0.18658268465149444	1.027571454037673	3.0395745439420048	0.12650781389268526	0.32259789648820486	0.35088240537167986	0.9778358785429913	0	0.010517558975577872	0	0	0.3612811218729574	0	0	0.0005942123715015746	0	0.25307504902252065	0.3227761601996554	1.7401509299423614	0.31416008081288255	0.09245944500564501	15.945154198110405	18.35866658743835	1.752094598609543	0.08384336561887218	0.4410838433656189	1.5123299067086577	3.601580604908194	0.4050151524154733	0.28118129419454513	1.0328599441440371	0.2710796838790184	13.608176362231863	0.2655535088240537	0.48594687741398773	0.5702061916929111	3.102263949135421	0.08277378335016936	3.5347911343514173	6.367223245587973	0.11361340543110107	0.10559153841582981	0.13031077307029532	0.2345950442688217	2.195079921563967	5.390575791787985	0.5155980747519163	5.185988472279993	1.8768791966248737
